MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
31Dec2017 0:00:00,00000000553670,0,0,0,0,0,0,1,1,2,3,,,539000,100,2,0,0
31Mar2018 0:00:00,00000000553709,0,0,0,0,0,1,0,1,2,4,,128000,,2740,2,0,0
31Jan2018 0:00:00,00000000553778,0,0,1,0,1,0,1,1,2,8,21620,,507000,2480,2,0,1
31Oct2017 0:00:00,00000000553821,0,1,0,0,0,0,1,1,2,18,,,411000,1850,2,0,0
31Mar2018 0:00:00,00000000554212,0,0,0,0,0,0,0,1,1,5,,,,2280,1,1,0
31Jan2018 0:00:00,00000000554221,0,1,0,0,0,0,0,1,1,12,,,,510,1,1,0
31May2018 0:00:00,00000000554299,0,0,1,0,1,0,0,1,1,11,21710,,,2580,1,1,0
31Mar2018 0:00:00,00000000554347,0,1,0,0,0,0,0,1,1,8,,,,1800,1,1,0
31Jan2018 0:00:00,00000000554957,0,1,0,0,0,0,0,1,1,9,,,,1010,1,1,0
30Jun2018 0:00:00,00000000555009,0,1,0,0,0,0,0,1,1,15,,,,3270,1,1,0
30Nov2017 0:00:00,00000000555167,0,0,1,0,1,0,0,1,1,12,19740,,,2050,1,1,0
30Apr2018 0:00:00,00000000555178,0,0,0,0,1,0,1,1,3,3,,,541000,1680,2,0,0
31Dec2017 0:00:00,00000000555651,0,0,0,0,1,0,0,1,1,10,,,,3220,1,1,1
31Jan2018 0:00:00,00000000556432,0,0,0,0,0,0,1,1,2,3,,,274000,3610,2,0,0
31Dec2017 0:00:00,00000000556467,0,0,0,0,0,1,0,1,2,12,,137000,,1150,2,0,0
31Dec2017 0:00:00,00000000556897,0,0,0,0,0,0,0,1,1,18,,,,2020,1,1,0
31Mar2018 0:00:00,00000000556919,0,0,1,0,0,1,0,1,2,3,20970,221000,,2210,2,0,0
31May2018 0:00:00,00000000556986,0,1,1,0,0,0,0,0,1,11,26670,,,,0,1,0
31Dec2017 0:00:00,00000000557004,0,0,1,0,1,0,1,1,2,4,20340,,370000,2180,2,0,0
31May2018 0:00:00,00000000557346,0,0,1,0,0,0,0,1,1,17,22300,,,340,1,1,0
30Apr2018 0:00:00,00000000557371,0,0,0,0,0,0,0,1,1,17,,,,4620,1,1,0
30Nov2017 0:00:00,00000000557548,0,0,1,0,1,1,0,0,1,12,24280,193000,,,1,1,0
30Jun2018 0:00:00,00000000557582,0,0,1,0,0,1,0,1,2,7,17550,180000,,1280,2,0,0
31Jul2018 0:00:00,00000000557850,1,0,0,0,1,0,0,1,2,6,,,,2780,1,0,1
31Mar2018 0:00:00,00000000557889,0,1,0,0,0,1,0,1,2,6,,19000,,3270,2,0,0
31Oct2017 0:00:00,00000000558074,0,1,1,0,1,0,1,1,2,11,18000,,578000,540,2,0,0
31Aug2018 0:00:00,00000000558137,0,1,0,0,0,1,0,1,2,3,,177000,,2490,2,0,0
30Sep2018 0:00:00,00000000558203,0,0,0,0,1,0,0,1,2,2,,,,3750,1,0,0
31Jan2018 0:00:00,00000000558246,1,0,1,0,1,0,0,1,1,6,19060,,,2460,1,1,0
31Jul2018 0:00:00,00000000558263,0,1,0,0,0,0,1,1,2,8,,,392000,1880,2,0,0
31Oct2017 0:00:00,00000000558313,0,0,0,0,0,1,0,1,3,3,,175000,,1000,2,0,0
30Jun2018 0:00:00,00000000558496,0,0,0,0,1,0,0,1,1,13,,,,1500,1,1,0
30Sep2018 0:00:00,00000000558605,0,0,0,0,1,0,0,1,1,6,,,,2580,1,1,0
31Oct2017 0:00:00,00000000558613,1,1,1,0,1,0,0,1,1,11,18350,,,1430,1,1,0
31May2018 0:00:00,00000000558943,0,0,0,0,1,1,0,1,2,9,,169000,,3740,2,0,0
31May2018 0:00:00,00000000558966,0,0,0,0,1,0,0,1,1,17,,,,260,1,1,0
30Sep2018 0:00:00,00000000559059,0,1,0,0,0,0,0,1,1,9,,,,2460,1,1,0
30Sep2018 0:00:00,00000000559171,0,0,0,0,1,0,0,1,1,7,,,,1020,1,1,1
28Feb2018 0:00:00,00000000559317,0,0,1,0,0,0,1,1,2,14,11180,,404000,930,2,0,0
30Apr2018 0:00:00,00000000559343,0,0,0,0,0,1,0,1,2,10,,188000,,1580,2,0,0
30Jun2018 0:00:00,00000000559353,0,0,0,0,0,1,0,1,2,9,,136000,,240,2,0,0
31Jul2018 0:00:00,00000000559377,0,0,1,0,0,1,0,1,2,10,12300,83000,,2550,2,0,0
31Mar2018 0:00:00,00000000559499,0,0,1,0,1,0,0,1,1,4,18850,,,1610,1,1,0
31May2018 0:00:00,00000000559542,0,0,1,0,0,0,0,0,4,18,16910,,,,0,0,0
31Oct2018 0:00:00,00000000559631,0,0,0,0,0,1,0,0,1,9,,210000,,,1,1,0
31Jul2018 0:00:00,00000000559724,0,0,0,0,1,0,1,1,2,17,,,521000,2700,2,0,0
31Jan2018 0:00:00,00000000559838,0,0,0,0,0,1,1,1,3,11,,69000,668000,1750,3,0,0
31Oct2018 0:00:00,00000000559856,0,1,1,0,1,0,0,1,1,17,12910,,,2730,1,1,0
31Mar2018 0:00:00,00000000559881,0,0,0,0,1,0,0,1,3,13,,,,2790,1,0,0
30Jun2018 0:00:00,00000000559903,0,1,1,0,0,1,0,1,2,13,23760,121000,,4320,2,0,0
31Mar2018 0:00:00,00000000559960,0,0,0,0,0,1,0,1,4,12,,122000,,3270,2,0,0
30Nov2017 0:00:00,00000000560018,0,1,0,0,0,1,0,1,2,12,,64000,,2800,2,0,0
31Oct2018 0:00:00,00000000560037,0,0,1,0,0,0,0,1,1,14,25050,,,2590,1,1,0
30Jun2018 0:00:00,00000000560112,0,0,0,0,0,1,0,1,2,16,,86000,,1480,2,0,0
31Mar2018 0:00:00,00000000560118,0,1,1,0,1,1,1,1,3,18,22060,153000,599000,1300,3,0,1
31Mar2018 0:00:00,00000000560119,0,1,0,0,0,0,0,0,1,10,,,,,0,1,0
31Mar2018 0:00:00,00000000560293,0,0,1,1,0,0,0,1,1,12,24850,,,1990,1,1,0
31May2018 0:00:00,00000000560295,0,1,1,0,0,0,1,1,2,14,22850,,407000,1810,2,0,0
31Mar2018 0:00:00,00000000560392,0,0,0,0,1,1,0,1,2,11,,281000,,1970,2,0,0
31Jan2018 0:00:00,00000000560533,0,0,1,1,0,0,1,1,2,10,19190,,602000,3100,2,0,0
31Oct2017 0:00:00,00000000560645,0,0,0,0,1,0,0,1,2,11,,,,1910,1,0,0
31Jul2018 0:00:00,00000000560769,0,0,0,1,1,1,0,1,2,16,,219000,,1280,2,0,0
30Sep2018 0:00:00,00000000560774,0,0,0,0,1,1,1,1,3,10,,164000,724000,2170,3,0,0
31Oct2018 0:00:00,00000000560846,1,1,0,0,0,1,0,1,2,15,,126000,,2730,2,0,1
31Jan2018 0:00:00,00000000560890,0,1,0,0,0,1,0,1,2,12,,177000,,2050,2,0,0
30Sep2018 0:00:00,00000000561610,0,0,1,0,0,1,0,1,2,12,15080,144000,,1540,2,0,0
31Jul2018 0:00:00,00000000561808,0,0,0,0,1,0,1,1,2,13,,,524000,3030,2,0,0
31Jan2018 0:00:00,00000000562004,0,0,0,0,0,0,0,1,1,13,,,,710,1,1,0
31Dec2017 0:00:00,00000000562021,0,1,0,0,1,1,0,1,2,13,,161000,,1890,2,0,0
30Apr2018 0:00:00,00000000562145,0,1,0,0,0,1,0,1,2,11,,174000,,1220,2,0,0
28Feb2018 0:00:00,00000000562402,0,0,0,0,1,0,1,1,2,2,,,362000,2980,2,0,0
30Sep2018 0:00:00,00000000562447,1,0,0,0,0,1,0,1,2,20,,184000,,2370,2,0,0
31Mar2018 0:00:00,00000000562458,0,0,0,0,0,0,0,1,1,14,,,,3370,1,1,0
30Sep2018 0:00:00,00000000562684,0,0,0,1,0,1,0,1,2,5,,151000,,1390,2,0,0
30Nov2017 0:00:00,00000000562855,0,0,1,0,1,0,1,1,2,7,19500,,645000,2260,2,0,0
31Jan2018 0:00:00,00000000562895,0,0,1,0,0,1,0,1,2,9,23540,162000,,1000,2,0,0
28Feb2018 0:00:00,00000000562979,0,1,0,0,0,0,0,1,1,14,,,,2660,1,1,0
30Apr2018 0:00:00,00000000562995,0,0,0,0,0,0,0,1,1,10,,,,2770,1,1,1
31Mar2018 0:00:00,00000000563061,0,0,1,0,1,0,0,1,1,12,24790,,,2730,1,1,0
31Dec2017 0:00:00,00000000563109,1,1,0,0,0,0,0,1,1,18,,,,2710,1,1,0
30Nov2017 0:00:00,00000000563281,0,0,0,1,1,0,0,1,2,16,,,,620,1,0,0
30Apr2018 0:00:00,00000000563345,0,0,1,0,0,0,1,1,2,6,21190,,744000,2020,2,0,0
31Dec2017 0:00:00,00000000563563,0,0,0,0,1,1,0,1,2,18,,205000,,2380,2,0,0
31Dec2017 0:00:00,00000000563707,1,0,0,1,0,0,0,1,1,11,,,,2180,1,1,0
30Sep2018 0:00:00,00000000563767,0,1,1,0,0,0,1,1,2,15,20160,,311000,920,2,0,0
28Feb2018 0:00:00,00000000563969,0,0,0,0,0,0,0,1,1,2,,,,2430,1,1,0
31May2018 0:00:00,00000000564064,0,0,1,0,1,1,0,1,2,8,22310,177000,,4390,2,0,0
31May2018 0:00:00,00000000564215,0,1,0,0,0,1,0,1,2,16,,190000,,1800,2,0,0
30Apr2018 0:00:00,00000000564227,0,0,0,0,0,0,1,1,2,12,,,424000,1720,2,0,0
31Dec2017 0:00:00,00000000564281,0,0,0,0,1,1,0,1,2,6,,194000,,1650,2,0,0
31Mar2018 0:00:00,00000000564324,1,1,0,0,1,0,0,1,1,5,,,,2680,1,1,0
31Jan2018 0:00:00,00000000564329,0,0,0,0,0,0,0,1,1,20,,,,590,1,1,0
31Mar2018 0:00:00,00000000564355,0,0,0,0,1,1,0,1,12,11,,45000,,1660,2,0,0
31Oct2018 0:00:00,00000000564369,0,0,0,0,0,0,0,1,1,8,,,,1260,1,1,0
31Jan2018 0:00:00,00000000564820,0,1,1,0,0,0,0,1,1,5,28130,,,2910,1,1,0
31Jan2018 0:00:00,00000000564859,1,0,0,0,0,0,0,1,1,8,,,,4110,1,1,0
31Jul2018 0:00:00,00000000564955,0,0,0,0,0,0,0,1,1,0,,,,1610,1,1,0
31May2018 0:00:00,00000000564964,1,0,0,0,0,1,0,1,2,16,,148000,,1960,2,0,0
31May2018 0:00:00,00000000564994,0,1,0,0,1,0,1,1,2,14,,,295000,1750,2,0,0
31Oct2017 0:00:00,00000000565124,0,0,0,0,0,1,0,1,2,4,,126000,,3260,2,0,0
30Nov2017 0:00:00,00000000565219,0,0,0,0,0,0,1,1,2,5,,,387000,1720,2,0,0
31Aug2018 0:00:00,00000000565270,0,1,0,0,0,1,0,1,2,10,,117000,,3530,2,0,0
28Feb2018 0:00:00,00000000565571,0,0,0,0,1,1,0,1,2,12,,176000,,1760,2,0,0
31Oct2018 0:00:00,00000000565617,0,1,1,0,0,0,0,1,1,19,23690,,,1770,1,1,0
28Feb2018 0:00:00,00000000565644,0,0,1,0,0,1,0,1,2,4,17490,197000,,1950,2,0,0
31May2018 0:00:00,00000000565709,1,0,1,0,0,1,0,1,2,9,17850,68000,,2100,2,0,0
31Jul2018 0:00:00,00000000565736,0,0,0,0,1,0,0,1,4,16,,,,2000,1,0,0
31Jan2018 0:00:00,00000000565797,0,0,1,0,0,0,0,1,1,18,27130,,,2800,1,1,0
31May2018 0:00:00,00000000565839,0,0,1,0,1,0,1,1,2,5,19660,,347000,1920,2,0,0
30Sep2018 0:00:00,00000000565946,0,1,0,0,0,0,1,1,2,8,,,508000,1380,2,0,0
30Jun2018 0:00:00,00000000565955,0,1,1,0,1,0,1,1,2,18,16280,,414000,2150,2,0,0
31Jan2018 0:00:00,00000000565968,0,0,1,0,1,0,0,1,1,10,16790,,,3050,1,1,0
31Oct2018 0:00:00,00000000566123,0,0,0,0,0,1,0,1,4,6,,130000,,2750,2,0,1
31Mar2018 0:00:00,00000000566239,0,0,1,1,0,0,1,1,2,19,16610,,635000,1470,2,0,0
31Dec2017 0:00:00,00000000566340,0,0,1,0,0,0,0,1,3,11,18560,,,810,1,0,1
31May2018 0:00:00,00000000566512,0,0,1,0,1,1,0,1,2,13,14980,181000,,2550,2,0,0
31Jan2018 0:00:00,00000000566608,0,0,1,0,1,0,1,1,2,5,16040,,114000,690,2,0,0
31Jul2018 0:00:00,00000000566610,0,1,0,0,1,0,0,1,3,5,,,,1800,1,0,1
31Jan2018 0:00:00,00000000566687,0,0,0,0,1,1,0,1,2,17,,186000,,140,2,0,0
31Jan2018 0:00:00,00000000566915,0,1,0,0,1,1,1,1,3,2,,196000,576000,2700,3,0,0
31Oct2018 0:00:00,00000000566962,0,1,0,0,0,0,0,1,1,13,,,,1660,1,1,1
31Oct2018 0:00:00,00000000567344,0,0,0,0,0,1,1,1,3,13,,153000,462000,2420,3,0,0
30Apr2018 0:00:00,00000000567382,0,0,1,0,0,1,1,1,4,5,21220,72000,422000,2280,3,0,0
31Dec2017 0:00:00,00000000567460,0,0,0,0,1,0,0,1,1,19,,,,2340,1,1,0
31Jan2018 0:00:00,00000000567697,0,0,1,0,1,0,0,1,1,10,23410,,,810,1,1,0
30Apr2018 0:00:00,00000000567738,0,0,0,0,1,0,0,1,1,11,,,,690,1,1,0
31Mar2018 0:00:00,00000000567793,1,0,0,0,1,1,0,1,2,12,,157000,,920,2,0,0
31May2018 0:00:00,00000000567866,0,0,0,1,0,0,0,1,3,10,,,,2360,1,0,0
30Apr2018 0:00:00,00000000567969,0,0,0,0,1,1,0,1,2,7,,60000,,3890,2,0,0
31Oct2017 0:00:00,00000000568070,0,1,1,0,0,0,1,1,2,5,15180,,541000,2120,2,0,0
31May2018 0:00:00,00000000568265,0,1,0,0,0,1,0,1,2,16,,89000,,3960,2,0,0
30Jun2018 0:00:00,00000000568338,0,1,1,0,1,1,1,1,3,7,16060,165000,418000,1780,3,0,0
31Jan2018 0:00:00,00000000568380,0,0,0,0,0,0,0,1,1,11,,,,15130,1,1,1
28Feb2018 0:00:00,00000000568506,0,0,0,0,1,0,1,1,2,7,,,240000,730,2,0,0
30Nov2017 0:00:00,00000000568546,0,1,0,0,1,0,0,1,1,2,,,,2810,1,1,0
30Nov2017 0:00:00,00000000568579,0,1,1,0,0,0,0,1,1,10,26370,,,740,1,1,0
31Oct2018 0:00:00,00000000568623,1,1,0,0,1,0,0,1,1,10,,,,2710,1,1,0
31Oct2018 0:00:00,00000000568682,0,0,1,0,0,1,0,1,2,16,20650,120000,,1730,2,0,0
31Mar2018 0:00:00,00000000568694,1,0,0,0,0,1,0,1,2,12,,191000,,1930,2,0,0
31Oct2017 0:00:00,00000000568705,0,1,0,0,0,0,1,1,2,12,,,540000,1940,2,0,0
31Jan2018 0:00:00,00000000568807,0,1,0,0,0,1,0,1,2,10,,187000,,4560,2,0,0
31Jan2018 0:00:00,00000000568905,0,0,1,0,0,0,0,1,1,6,16010,,,1140,1,1,0
28Feb2018 0:00:00,00000000569106,0,0,1,0,1,0,0,1,1,18,18710,,,100,1,1,0
30Jun2018 0:00:00,00000000569213,0,0,0,1,0,1,0,1,2,11,,58000,,2130,2,0,0
31Oct2018 0:00:00,00000000569264,0,0,0,0,1,0,1,1,2,15,,,417000,1360,2,0,0
31Jul2018 0:00:00,00000000569324,0,1,1,1,0,0,0,1,1,11,18950,,,1500,1,1,0
31Aug2018 0:00:00,00000000569474,0,0,0,0,0,0,0,1,1,7,,,,1630,1,1,0
30Jun2018 0:00:00,00000000569647,0,0,1,0,0,1,0,1,2,12,23690,199000,,2170,2,0,0
28Feb2018 0:00:00,00000000569743,0,0,0,0,1,0,1,1,3,0,,,279000,2850,2,0,0
31Oct2018 0:00:00,00000000569829,0,0,1,0,1,0,0,1,1,18,18470,,,610,1,1,0
31Jul2018 0:00:00,00000000569898,0,0,0,0,0,0,0,1,1,7,,,,2220,1,1,0
31Oct2018 0:00:00,00000000569954,0,0,1,0,0,0,0,1,1,8,19890,,,2150,1,1,0
31Aug2018 0:00:00,00000000569985,0,0,0,0,0,0,0,1,1,14,,,,3030,1,1,0
31Oct2018 0:00:00,00000000570005,0,0,1,0,0,0,0,1,2,3,21950,,,600,1,0,0
31Mar2018 0:00:00,00000000570073,1,0,0,0,0,0,1,1,2,13,,,516000,2810,2,0,0
31Mar2018 0:00:00,00000000570092,0,0,0,0,1,1,0,1,2,13,,141000,,2120,2,0,0
30Nov2017 0:00:00,00000000570299,0,0,1,0,0,1,0,1,3,9,14100,280000,,1360,2,0,0
31Oct2018 0:00:00,00000000570347,0,1,1,0,1,0,0,1,1,9,21490,,,2300,1,1,0
31Oct2017 0:00:00,00000000570656,0,0,0,0,1,0,0,1,1,11,,,,1260,1,1,0
31Oct2018 0:00:00,00000000570868,0,0,1,0,0,0,0,1,1,11,23840,,,1750,1,1,0
30Nov2017 0:00:00,00000000571216,0,0,1,0,1,0,0,1,1,1,15950,,,100,1,1,0
30Apr2018 0:00:00,00000000571365,0,0,1,0,0,0,0,1,1,5,15080,,,2730,1,1,0
31Jan2018 0:00:00,00000000571449,0,0,0,0,0,1,1,1,3,9,,169000,429000,1180,3,0,1
31Jul2018 0:00:00,00000000571550,0,0,0,0,0,1,0,1,2,12,,212000,,3270,2,0,0
31Mar2018 0:00:00,00000000571576,0,0,0,0,0,0,0,1,1,7,,,,2420,1,1,0
31Jul2018 0:00:00,00000000571714,0,1,1,0,1,1,0,1,2,5,26100,166000,,100,2,0,0
31Oct2017 0:00:00,00000000571752,0,0,1,0,0,1,0,1,2,12,13470,91000,,4210,2,0,0
30Apr2018 0:00:00,00000000571754,0,0,0,0,0,1,1,1,3,3,,118000,546000,740,3,0,0
30Apr2018 0:00:00,00000000571807,0,0,0,0,0,0,0,1,1,13,,,,3890,1,1,0
31Mar2018 0:00:00,00000000571840,0,0,0,0,0,1,0,1,2,6,,120000,,4000,2,0,0
31Aug2018 0:00:00,00000000571913,0,0,0,0,0,1,0,1,2,1,,129000,,1200,2,0,0
30Sep2018 0:00:00,00000000571944,0,0,0,0,1,0,0,1,1,12,,,,1230,1,1,0
30Sep2018 0:00:00,00000000571971,0,0,0,0,0,0,1,1,2,1,,,10000,960,2,0,0
31Jul2018 0:00:00,00000000572061,0,0,0,0,0,0,0,1,1,5,,,,2840,1,1,0
31Oct2018 0:00:00,00000000572241,0,0,1,0,0,1,0,1,2,10,17070,68000,,2520,2,0,0
31Aug2018 0:00:00,00000000572287,0,0,1,1,0,1,0,1,2,9,19440,218000,,2570,2,0,0
31Oct2017 0:00:00,00000000572290,0,0,1,0,0,0,0,1,3,7,22140,,,3210,1,0,0
31Dec2017 0:00:00,00000000572428,1,1,0,0,0,1,0,1,4,6,,167000,,3020,2,0,0
30Jun2018 0:00:00,00000000572484,0,0,0,0,0,1,0,1,2,15,,92000,,2700,2,0,0
31Mar2018 0:00:00,00000000572599,0,0,0,0,0,0,0,1,1,13,,,,3210,1,1,0
31May2018 0:00:00,00000000572617,1,0,0,0,0,0,0,1,1,17,,,,1660,1,1,0
30Apr2018 0:00:00,00000000572783,0,1,0,0,1,0,1,1,2,2,,,609000,2460,2,0,0
30Sep2018 0:00:00,00000000572808,0,0,0,0,1,1,0,1,2,17,,34000,,1790,2,0,0
30Nov2017 0:00:00,00000000572889,0,0,1,0,0,0,0,1,3,5,19590,,,1920,1,0,0
31Mar2018 0:00:00,00000000572914,0,0,1,0,1,1,0,1,2,7,28130,134000,,330,2,0,0
31Aug2018 0:00:00,00000000573155,0,0,0,0,0,1,1,1,3,10,,149000,313000,1620,3,0,0
31May2018 0:00:00,00000000573274,0,1,1,0,0,0,0,1,3,10,24290,,,900,1,0,0
31Oct2018 0:00:00,00000000573328,0,1,1,0,0,0,0,1,2,6,21900,,,3230,1,0,0
28Feb2018 0:00:00,00000000573426,0,1,0,0,0,0,1,1,2,0,,,621000,2680,2,0,0
30Nov2017 0:00:00,00000000573606,1,1,0,0,0,0,0,1,1,18,,,,2330,1,1,0
31May2018 0:00:00,00000000573725,0,0,1,0,0,1,0,1,2,6,14180,196000,,1910,2,0,0
31Dec2017 0:00:00,00000000573895,0,0,0,0,0,1,0,1,2,10,,247000,,200,2,0,0
31Jul2018 0:00:00,00000000574064,0,0,0,0,0,0,0,1,1,7,,,,1920,1,1,0
31Mar2018 0:00:00,00000000574122,0,1,0,0,1,0,1,1,2,14,,,699000,2800,2,0,0
30Jun2018 0:00:00,00000000574141,0,0,0,0,0,1,0,1,2,9,,291000,,2280,2,0,0
31May2018 0:00:00,00000000574201,0,1,1,0,0,0,0,1,1,11,17320,,,1130,1,1,0
31Jul2018 0:00:00,00000000574281,0,0,0,1,0,1,0,1,2,15,,119000,,3880,2,0,0
31Mar2018 0:00:00,00000000574315,0,0,1,1,0,1,0,1,2,1,29010,171000,,2150,2,0,0
28Feb2018 0:00:00,00000000574351,0,0,1,0,0,1,0,1,2,9,18050,146000,,2860,2,0,0
30Nov2017 0:00:00,00000000574356,0,0,1,0,1,0,1,1,2,7,10180,,765000,1880,2,0,0
31May2018 0:00:00,00000000574784,0,0,1,0,0,0,0,1,1,11,22830,,,2520,1,1,0
31Oct2017 0:00:00,00000000574864,0,0,0,0,0,0,1,1,2,3,,,414000,3300,2,0,0
30Jun2018 0:00:00,00000000575132,0,0,0,0,0,1,0,1,2,0,,118000,,3060,2,0,0
30Apr2018 0:00:00,00000000575288,0,0,0,0,0,1,0,1,2,16,,72000,,1570,2,0,1
31Jul2018 0:00:00,00000000575327,0,0,0,0,0,1,0,1,2,12,,171000,,1440,2,0,1
31May2018 0:00:00,00000000575426,0,0,1,0,0,1,0,1,2,14,13980,152000,,2690,2,0,1
31Mar2018 0:00:00,00000000575481,0,1,0,0,0,0,0,1,1,5,,,,880,1,1,0
30Sep2018 0:00:00,00000000575484,0,1,1,0,0,0,0,1,1,14,20420,,,4300,1,1,0
31May2018 0:00:00,00000000575488,0,1,1,0,0,0,0,1,2,16,22600,,,2880,1,0,0
30Jun2018 0:00:00,00000000575508,0,0,1,0,0,0,0,1,1,14,23230,,,1600,1,1,0
30Sep2018 0:00:00,00000000575539,1,1,0,0,0,0,0,1,1,13,,,,2830,1,1,0
31May2018 0:00:00,00000000575591,0,0,1,0,0,0,0,1,2,1,23530,,,2480,1,0,0
31Mar2018 0:00:00,00000000575710,0,0,0,0,1,1,0,0,1,6,,138000,,,1,1,0
30Nov2017 0:00:00,00000000575758,0,0,0,0,0,1,0,1,2,12,,151000,,3130,2,0,0
31Dec2017 0:00:00,00000000575791,0,0,0,0,1,1,0,1,2,11,,129000,,3380,2,0,0
31Jul2018 0:00:00,00000000575814,0,0,0,0,0,0,0,1,1,15,,,,610,1,1,0
30Apr2018 0:00:00,00000000575832,0,1,1,0,0,1,1,1,3,18,19860,213000,365000,3100,3,0,0
30Jun2018 0:00:00,00000000576041,1,0,0,0,0,1,0,1,4,21,,193000,,1440,2,0,0
31May2018 0:00:00,00000000576148,0,0,0,0,0,0,1,1,3,6,,,484000,1500,2,0,0
31Mar2018 0:00:00,00000000576161,0,0,0,0,1,0,0,1,1,13,,,,3350,1,1,0
28Feb2018 0:00:00,00000000576220,0,0,0,0,0,0,0,1,2,24,,,,1280,1,0,0
31Oct2018 0:00:00,00000000576469,0,1,1,0,1,1,0,1,4,6,19810,117000,,1060,2,0,1
31May2018 0:00:00,00000000576664,0,0,1,0,0,1,0,1,2,6,14990,73000,,2550,2,0,0
31Oct2017 0:00:00,00000000576817,0,0,1,0,0,0,0,1,1,15,22420,,,1630,1,1,0
31Jul2018 0:00:00,00000000576918,0,0,0,0,1,0,1,1,2,4,,,353000,560,2,0,0
30Apr2018 0:00:00,00000000577044,0,0,0,0,0,0,1,1,2,18,,,307000,1480,2,0,0
31Jan2018 0:00:00,00000000577111,0,0,0,0,0,0,1,1,2,10,,,678000,1730,2,0,0
30Apr2018 0:00:00,00000000577318,1,0,0,0,0,1,0,1,2,7,,175000,,2150,2,0,0
31Dec2017 0:00:00,00000000577477,0,1,1,0,1,1,0,1,2,14,20550,92000,,860,2,0,0
31May2018 0:00:00,00000000577611,0,0,0,0,1,0,0,1,1,18,,,,2250,1,1,0
31Dec2017 0:00:00,00000000577627,0,0,0,0,0,1,1,1,3,19,,191000,493000,2540,3,0,0
31Oct2017 0:00:00,00000000577653,0,0,1,0,1,1,0,1,2,8,22120,181000,,2930,2,0,0
31Jul2018 0:00:00,00000000577733,0,0,0,0,0,1,1,1,3,9,,88000,365000,2650,3,0,0
30Jun2018 0:00:00,00000000577753,0,1,1,1,1,0,1,1,2,13,21570,,345000,2130,2,0,0
31Dec2017 0:00:00,00000000577809,0,0,0,0,1,0,0,1,1,10,,,,2150,1,1,0
30Apr2018 0:00:00,00000000577864,0,1,1,1,1,0,0,1,1,11,23480,,,2060,1,1,0
31Oct2017 0:00:00,00000000577891,0,0,0,0,0,0,0,1,1,16,,,,2260,1,1,0
28Feb2018 0:00:00,00000000577987,0,0,1,0,0,0,0,1,1,12,15940,,,970,1,1,0
31Oct2017 0:00:00,00000000578048,0,1,1,0,0,0,1,1,2,14,12550,,549000,1940,2,0,0
31Dec2017 0:00:00,00000000578063,0,0,0,0,0,0,0,1,1,11,,,,3330,1,1,0
30Nov2017 0:00:00,00000000578065,0,1,0,0,1,0,0,1,1,15,,,,1850,1,1,0
31Oct2018 0:00:00,00000000578072,0,1,0,0,0,1,0,1,2,6,,156000,,2200,2,0,0
30Sep2018 0:00:00,00000000578173,0,0,0,0,1,1,1,1,3,11,,177000,492000,4160,3,0,1
31Oct2017 0:00:00,00000000578336,0,1,0,0,0,1,0,1,2,5,,213000,,600,2,0,0
31Oct2018 0:00:00,00000000578351,0,0,0,0,1,1,0,1,2,10,,78000,,3020,2,0,0
31Jul2018 0:00:00,00000000578507,0,1,1,0,1,1,0,1,2,12,14930,211000,,2330,2,0,0
31Oct2018 0:00:00,00000000578727,0,1,1,0,1,1,0,1,2,19,22320,112000,,460,2,0,0
30Jun2018 0:00:00,00000000578791,0,0,1,0,0,1,0,1,2,16,18500,161000,,800,2,0,0
30Jun2018 0:00:00,00000000578860,0,0,1,0,0,1,1,1,3,17,18100,17000,542000,3470,3,0,0
31Aug2018 0:00:00,00000000578928,1,0,0,0,0,1,1,1,3,13,,207000,445000,2920,3,0,1
31Jan2018 0:00:00,00000000578931,0,0,1,0,0,0,0,1,1,15,13190,,,3890,1,1,0
31Jan2018 0:00:00,00000000578957,0,1,0,0,0,1,1,1,3,8,,144000,360000,1590,3,0,0
28Feb2018 0:00:00,00000000579003,0,0,0,0,0,0,1,0,1,15,,,663000,,1,1,0
30Apr2018 0:00:00,00000000579099,0,0,0,0,0,1,0,1,4,2,,91000,,100,2,0,0
31Oct2017 0:00:00,00000000579118,0,0,0,0,0,1,0,1,3,9,,86000,,2320,2,0,1
31Oct2018 0:00:00,00000000579326,0,0,1,0,0,1,0,1,2,7,21830,255000,,870,2,0,0
31Oct2017 0:00:00,00000000579442,0,0,1,0,0,0,0,1,1,6,18190,,,1850,1,1,0
30Sep2018 0:00:00,00000000579477,0,0,1,0,1,0,0,1,1,13,21530,,,2130,1,1,0
28Feb2018 0:00:00,00000000579535,0,1,0,0,1,0,1,1,2,8,,,675000,1930,2,0,0
31May2018 0:00:00,00000000579540,0,0,0,0,1,1,0,1,2,11,,153000,,1610,2,0,1
31Jul2018 0:00:00,00000000579565,0,0,1,0,0,1,0,1,2,13,14650,175000,,100,2,0,0
31Jan2018 0:00:00,00000000579655,0,0,1,0,1,0,0,1,1,17,130720,,,2160,1,1,0
31Jan2018 0:00:00,00000000579685,0,1,0,0,0,0,0,1,1,11,,,,830,1,1,0
