MOIS,CLIENT_ID,web_taux,web_mls,vol_taux,vol_mls
31Jan2018 0:00:00,00000000690846,0,0,0,0
31Jan2018 0:00:00,00000000690866,0,0,0,0
30Sep2018 0:00:00,00000000690889,1,0,22,0
31Oct2018 0:00:00,00000000690895,1,1,45,41
31Aug2018 0:00:00,00000000691015,0,0,0,0
30Nov2017 0:00:00,00000000691019,0,0,0,0
31Jul2018 0:00:00,00000000691052,0,1,0,37
31Oct2018 0:00:00,00000000691061,0,1,0,43
31Oct2018 0:00:00,00000000691140,1,0,50,0
30Sep2018 0:00:00,00000000691164,0,0,0,0
31Jul2018 0:00:00,00000000691203,0,0,0,0
30Apr2018 0:00:00,00000000691225,0,1,0,28
31May2018 0:00:00,00000000691238,0,1,0,33
31Mar2018 0:00:00,00000000691406,0,1,0,27
28Feb2018 0:00:00,00000000691421,0,0,0,0
30Apr2018 0:00:00,00000000691509,0,1,0,3
30Sep2018 0:00:00,00000000691567,0,0,0,0
31Oct2018 0:00:00,00000000691619,0,0,0,0
31Mar2018 0:00:00,00000000691624,0,1,0,45
30Jun2018 0:00:00,00000000691630,0,0,0,0
31Jul2018 0:00:00,00000000691668,0,0,0,0
30Jun2018 0:00:00,00000000691798,0,0,0,0
28Feb2018 0:00:00,00000000691836,0,0,0,0
28Feb2018 0:00:00,00000000691961,0,0,0,0
31Jul2018 0:00:00,00000000691969,0,0,0,0
30Apr2018 0:00:00,00000000691991,1,0,45,0
31Mar2018 0:00:00,00000000692113,0,0,0,0
31Jul2018 0:00:00,00000000692311,0,0,0,0
31Jul2018 0:00:00,00000000692351,1,1,12,45
30Apr2018 0:00:00,00000000692392,0,0,0,0
31Jan2018 0:00:00,00000000692404,0,0,0,0
30Nov2017 0:00:00,00000000692529,0,1,0,45
31Jul2018 0:00:00,00000000692685,0,1,0,16
30Sep2018 0:00:00,00000000692793,0,0,0,0
31Aug2018 0:00:00,00000000692917,0,1,0,42
30Apr2018 0:00:00,00000000692956,0,1,0,31
30Apr2018 0:00:00,00000000692978,0,0,0,0
31May2018 0:00:00,00000000693011,0,0,0,0
31Jul2018 0:00:00,00000000693035,0,0,0,0
30Sep2018 0:00:00,00000000693046,0,1,0,43
30Jun2018 0:00:00,00000000693071,0,0,0,0
31Oct2018 0:00:00,00000000693123,1,0,36,0
28Feb2018 0:00:00,00000000693217,1,1,35,20
30Sep2018 0:00:00,00000000693288,0,1,0,3
31Oct2018 0:00:00,00000000693301,0,0,0,0
31Jan2018 0:00:00,00000000693414,0,1,0,45
30Apr2018 0:00:00,00000000693431,1,1,26,5
30Jun2018 0:00:00,00000000693432,1,0,9,0
30Apr2018 0:00:00,00000000693462,0,1,0,45
31Dec2017 0:00:00,00000000693514,0,0,0,0
30Jun2018 0:00:00,00000000693593,0,0,0,0
31Dec2017 0:00:00,00000000693637,1,1,26,43
31Oct2017 0:00:00,00000000693643,0,1,0,22
31Aug2018 0:00:00,00000000693664,0,0,0,0
31Jul2018 0:00:00,00000000693681,0,1,0,29
31Oct2017 0:00:00,00000000693688,0,1,0,45
30Nov2017 0:00:00,00000000693716,0,0,0,0
28Feb2018 0:00:00,00000000693746,0,0,0,0
31Dec2017 0:00:00,00000000693775,0,0,0,0
31Jul2018 0:00:00,00000000693785,0,0,0,0
31Jul2018 0:00:00,00000000693885,1,0,4,0
31Oct2018 0:00:00,00000000693918,0,0,0,0
31Oct2017 0:00:00,00000000693920,0,0,0,0
30Sep2018 0:00:00,00000000693956,0,0,0,0
31Oct2018 0:00:00,00000000693985,0,1,0,6
30Sep2018 0:00:00,00000000693987,0,0,0,0
31Oct2017 0:00:00,00000000693999,1,0,4,0
31Dec2017 0:00:00,00000000694084,1,0,13,0
31Aug2018 0:00:00,00000000694255,0,1,0,31
31May2018 0:00:00,00000000694339,1,1,33,16
30Jun2018 0:00:00,00000000694385,0,0,0,0
30Apr2018 0:00:00,00000000694533,0,0,0,0
30Jun2018 0:00:00,00000000694579,0,1,0,19
28Feb2018 0:00:00,00000000694580,0,0,0,0
31Oct2017 0:00:00,00000000694604,0,0,0,0
31Aug2018 0:00:00,00000000694608,0,0,0,0
31Oct2017 0:00:00,00000000694677,0,0,0,0
30Nov2017 0:00:00,00000000694692,1,1,16,33
30Sep2018 0:00:00,00000000694720,0,0,0,0
30Nov2017 0:00:00,00000000694750,0,1,0,36
31May2018 0:00:00,00000000694773,0,0,0,0
31Aug2018 0:00:00,00000000694950,0,1,0,12
30Jun2018 0:00:00,00000000694968,0,1,0,3
31Aug2018 0:00:00,00000000694983,0,1,0,23
31Jan2018 0:00:00,00000000695117,0,0,0,0
31Aug2018 0:00:00,00000000695157,1,0,15,0
31Mar2018 0:00:00,00000000695179,1,0,48,0
31Aug2018 0:00:00,00000000695311,1,1,55,27
31Oct2018 0:00:00,00000000695319,0,0,0,0
28Feb2018 0:00:00,00000000695333,0,0,0,0
30Apr2018 0:00:00,00000000695407,1,0,4,0
31Jan2018 0:00:00,00000000695528,1,0,35,0
31Dec2017 0:00:00,00000000695533,1,0,49,0
30Nov2017 0:00:00,00000000695540,0,0,0,0
31Aug2018 0:00:00,00000000695607,0,0,0,0
31Jul2018 0:00:00,00000000695641,0,0,0,0
31Jul2018 0:00:00,00000000695842,1,0,10,0
31May2018 0:00:00,00000000695898,0,1,0,25
31Jan2018 0:00:00,00000000695903,0,0,0,0
31Oct2017 0:00:00,00000000695961,0,1,0,18
31Mar2018 0:00:00,00000000696018,0,0,0,0
31Dec2017 0:00:00,00000000696071,1,0,21,0
30Jun2018 0:00:00,00000000696072,0,0,0,0
31Dec2017 0:00:00,00000000696162,0,0,0,0
31Jan2018 0:00:00,00000000696172,0,0,0,0
30Jun2018 0:00:00,00000000696221,0,0,0,0
30Sep2018 0:00:00,00000000696222,0,1,0,12
31Jan2018 0:00:00,00000000696244,0,1,0,45
31Jan2018 0:00:00,00000000696279,1,1,4,33
31Oct2017 0:00:00,00000000696755,0,0,0,0
31Mar2018 0:00:00,00000000696797,1,1,15,38
31Mar2018 0:00:00,00000000696798,1,1,4,45
30Nov2017 0:00:00,00000000696896,1,0,53,0
30Sep2018 0:00:00,00000000696918,0,1,0,7
31May2018 0:00:00,00000000696961,0,0,0,0
31Dec2017 0:00:00,00000000697068,0,0,0,0
30Apr2018 0:00:00,00000000697115,1,1,43,3
31Dec2017 0:00:00,00000000697243,0,0,0,0
31Jul2018 0:00:00,00000000697323,0,0,0,0
30Nov2017 0:00:00,00000000697335,0,0,0,0
30Sep2018 0:00:00,00000000697399,1,0,18,0
28Feb2018 0:00:00,00000000697425,0,0,0,0
31Mar2018 0:00:00,00000000697497,0,1,0,3
31May2018 0:00:00,00000000697545,1,0,37,0
31Aug2018 0:00:00,00000000697561,0,1,0,32
30Sep2018 0:00:00,00000000697651,1,0,4,0
28Feb2018 0:00:00,00000000697679,0,0,0,0
31Dec2017 0:00:00,00000000697730,1,0,43,0
31Dec2017 0:00:00,00000000697864,1,0,22,0
28Feb2018 0:00:00,00000000697892,0,1,0,8
31Aug2018 0:00:00,00000000697959,1,0,23,0
31Dec2017 0:00:00,00000000698123,0,0,0,0
31Dec2017 0:00:00,00000000698136,0,1,0,16
31Aug2018 0:00:00,00000000698149,0,0,0,0
31Oct2018 0:00:00,00000000698213,0,0,0,0
31Mar2018 0:00:00,00000000698314,0,0,0,0
31Oct2018 0:00:00,00000000698346,0,0,0,0
31Mar2018 0:00:00,00000000698370,0,0,0,0
31May2018 0:00:00,00000000698437,1,1,26,3
31Jul2018 0:00:00,00000000698443,0,1,0,12
31Oct2017 0:00:00,00000000698467,0,0,0,0
30Sep2018 0:00:00,00000000698555,0,0,0,0
31Aug2018 0:00:00,00000000698569,1,0,18,0
31Jan2018 0:00:00,00000000698658,0,0,0,0
30Sep2018 0:00:00,00000000698715,1,0,4,0
31Jan2018 0:00:00,00000000698759,0,0,0,0
31Jul2018 0:00:00,00000000698808,0,1,0,30
31Dec2017 0:00:00,00000000699121,0,0,0,0
31Jan2018 0:00:00,00000000699173,0,1,0,27
31Jan2018 0:00:00,00000000699250,0,0,0,0
31Aug2018 0:00:00,00000000699276,0,0,0,0
30Sep2018 0:00:00,00000000699328,0,0,0,0
31Oct2017 0:00:00,00000000699385,0,1,0,39
31Oct2018 0:00:00,00000000699453,0,0,0,0
30Apr2018 0:00:00,00000000699475,0,0,0,0
31Dec2017 0:00:00,00000000699476,0,0,0,0
31Dec2017 0:00:00,00000000699545,0,1,0,7
31Aug2018 0:00:00,00000000699576,0,0,0,0
30Sep2018 0:00:00,00000000699699,0,1,0,32
30Apr2018 0:00:00,00000000699715,0,0,0,0
31Aug2018 0:00:00,00000000699763,0,0,0,0
28Feb2018 0:00:00,00000000699825,1,1,38,29
30Apr2018 0:00:00,00000000699881,0,1,0,18
31Dec2017 0:00:00,00000000699917,0,0,0,0
28Feb2018 0:00:00,00000000699953,1,0,17,0
31Oct2017 0:00:00,00000000699963,0,0,0,0
30Sep2018 0:00:00,00000000700048,1,1,30,45
31Oct2017 0:00:00,00000000700102,0,1,0,36
31May2018 0:00:00,00000000700118,0,1,0,23
31Oct2018 0:00:00,00000000700162,1,1,25,10
30Apr2018 0:00:00,00000000700242,0,0,0,0
31May2018 0:00:00,00000000700288,1,1,45,19
30Apr2018 0:00:00,00000000700327,1,0,20,0
31Aug2018 0:00:00,00000000700349,0,0,0,0
30Jun2018 0:00:00,00000000700432,0,0,0,0
30Apr2018 0:00:00,00000000700567,0,0,0,0
31Oct2018 0:00:00,00000000700602,0,1,0,20
31Jan2018 0:00:00,00000000700629,0,1,0,38
28Feb2018 0:00:00,00000000700634,1,1,20,8
31Aug2018 0:00:00,00000000700663,0,0,0,0
30Apr2018 0:00:00,00000000700693,1,0,40,0
30Apr2018 0:00:00,00000000700713,0,0,0,0
31Dec2017 0:00:00,00000000700777,0,0,0,0
31Oct2017 0:00:00,00000000700809,0,1,0,45
28Feb2018 0:00:00,00000000700816,0,0,0,0
30Apr2018 0:00:00,00000000700855,0,0,0,0
31Dec2017 0:00:00,00000000700983,0,1,0,28
31Oct2017 0:00:00,00000000700999,1,0,20,0
30Apr2018 0:00:00,00000000701000,1,0,41,0
31Oct2017 0:00:00,00000000701070,1,1,7,12
30Nov2017 0:00:00,00000000701105,0,0,0,0
30Nov2017 0:00:00,00000000701150,1,0,22,0
31Oct2018 0:00:00,00000000701227,0,1,0,45
30Nov2017 0:00:00,00000000701275,0,1,0,32
30Sep2018 0:00:00,00000000701283,0,0,0,0
30Apr2018 0:00:00,00000000701284,0,1,0,11
28Feb2018 0:00:00,00000000701438,0,0,0,0
31Mar2018 0:00:00,00000000701478,0,0,0,0
31Oct2018 0:00:00,00000000701568,1,0,4,0
31Aug2018 0:00:00,00000000701586,0,0,0,0
28Feb2018 0:00:00,00000000701709,0,1,0,38
30Sep2018 0:00:00,00000000701808,0,0,0,0
31Dec2017 0:00:00,00000000701920,0,0,0,0
30Jun2018 0:00:00,00000000701922,0,0,0,0
30Sep2018 0:00:00,00000000701944,0,0,0,0
31Jul2018 0:00:00,00000000702013,0,0,0,0
31Oct2018 0:00:00,00000000702037,0,0,0,0
28Feb2018 0:00:00,00000000702077,0,0,0,0
30Jun2018 0:00:00,00000000702156,1,1,5,13
31Dec2017 0:00:00,00000000702205,0,0,0,0
31Jan2018 0:00:00,00000000702218,0,0,0,0
31Jul2018 0:00:00,00000000702266,1,0,11,0
31Dec2017 0:00:00,00000000702384,1,0,20,0
31Dec2017 0:00:00,00000000702386,0,0,0,0
30Jun2018 0:00:00,00000000702402,1,1,15,3
31Oct2017 0:00:00,00000000702453,0,1,0,31
30Jun2018 0:00:00,00000000702459,0,0,0,0
31Dec2017 0:00:00,00000000702493,0,1,0,45
30Jun2018 0:00:00,00000000702504,0,0,0,0
30Sep2018 0:00:00,00000000702626,1,0,40,0
31Dec2017 0:00:00,00000000702644,1,1,49,28
31Dec2017 0:00:00,00000000702766,1,0,4,0
30Jun2018 0:00:00,00000000702773,0,1,0,9
31Oct2017 0:00:00,00000000702812,0,0,0,0
30Jun2018 0:00:00,00000000702813,1,1,23,45
31May2018 0:00:00,00000000702946,0,0,0,0
30Nov2017 0:00:00,00000000703172,0,0,0,0
31Dec2017 0:00:00,00000000703349,0,0,0,0
31Mar2018 0:00:00,00000000703355,0,0,0,0
31Oct2018 0:00:00,00000000703470,0,1,0,20
31Jan2018 0:00:00,00000000703479,0,0,0,0
31Dec2017 0:00:00,00000000703488,0,0,0,0
31Jan2018 0:00:00,00000000703489,0,0,0,0
28Feb2018 0:00:00,00000000703503,0,0,0,0
31May2018 0:00:00,00000000703504,0,1,0,19
31Jan2018 0:00:00,00000000703539,1,0,52,0
31Mar2018 0:00:00,00000000703603,0,1,0,45
28Feb2018 0:00:00,00000000703735,1,0,27,0
30Jun2018 0:00:00,00000000703798,0,0,0,0
31Jan2018 0:00:00,00000000703813,0,0,0,0
31Jul2018 0:00:00,00000000703815,0,0,0,0
30Sep2018 0:00:00,00000000703892,0,1,0,22
30Apr2018 0:00:00,00000000703895,0,0,0,0
31Oct2017 0:00:00,00000000703917,0,0,0,0
31Oct2018 0:00:00,00000000703934,1,0,17,0
30Nov2017 0:00:00,00000000703995,0,0,0,0
31May2018 0:00:00,00000000704014,1,0,4,0
31May2018 0:00:00,00000000704048,0,0,0,0
31Dec2017 0:00:00,00000000704102,0,1,0,24
31Jan2018 0:00:00,00000000704263,1,1,14,7
31Oct2018 0:00:00,00000000704329,0,0,0,0
31Mar2018 0:00:00,00000000704409,0,1,0,30
31Mar2018 0:00:00,00000000704469,0,1,0,8
31Aug2018 0:00:00,00000000704540,1,1,39,32
30Nov2017 0:00:00,00000000704543,1,0,55,0
31Jan2018 0:00:00,00000000704555,0,1,0,17
28Feb2018 0:00:00,00000000704560,0,0,0,0
30Apr2018 0:00:00,00000000704742,0,1,0,31
31Jan2018 0:00:00,00000000704747,1,0,24,0
31Oct2017 0:00:00,00000000704846,1,0,4,0
30Nov2017 0:00:00,00000000704899,1,0,16,0
30Apr2018 0:00:00,00000000704923,0,1,0,26
28Feb2018 0:00:00,00000000705069,0,1,0,34
31Mar2018 0:00:00,00000000705139,1,0,14,0
30Sep2018 0:00:00,00000000705152,0,0,0,0
31Mar2018 0:00:00,00000000705163,0,0,0,0
31Mar2018 0:00:00,00000000705176,0,0,0,0
31Oct2017 0:00:00,00000000705198,0,0,0,0
31Mar2018 0:00:00,00000000705233,1,0,43,0
28Feb2018 0:00:00,00000000705239,0,0,0,0
30Jun2018 0:00:00,00000000705273,1,0,30,0
30Sep2018 0:00:00,00000000705300,0,0,0,0
30Apr2018 0:00:00,00000000706963,0,1,0,12
31Aug2018 0:00:00,00000000706973,0,1,0,12
30Nov2017 0:00:00,00000000707093,0,1,0,32
30Nov2017 0:00:00,00000000707104,1,0,4,0
31Jul2018 0:00:00,00000000707166,1,0,55,0
30Jun2018 0:00:00,00000000707294,1,0,37,0
30Nov2017 0:00:00,00000000707334,1,0,29,0
31Aug2018 0:00:00,00000000707417,0,0,0,0
31Mar2018 0:00:00,00000000707496,0,1,0,16
31May2018 0:00:00,00000000707529,0,0,0,0
31May2018 0:00:00,00000000707723,0,1,0,22
30Sep2018 0:00:00,00000000707766,0,1,0,32
30Nov2017 0:00:00,00000000707792,0,1,0,23
31Jul2018 0:00:00,00000000707809,0,0,0,0
30Sep2018 0:00:00,00000000707834,0,1,0,14
30Nov2017 0:00:00,00000000707843,0,0,0,0
28Feb2018 0:00:00,00000000707909,0,1,0,16
31Oct2017 0:00:00,00000000707937,1,1,54,42
31Oct2017 0:00:00,00000000707975,1,1,19,45
31May2018 0:00:00,00000000708032,0,1,0,45
31Mar2018 0:00:00,00000000708043,0,0,0,0
30Nov2017 0:00:00,00000000708061,0,0,0,0
28Feb2018 0:00:00,00000000708166,0,1,0,21
28Feb2018 0:00:00,00000000708185,0,1,0,15
31Jan2018 0:00:00,00000000708235,0,0,0,0
31May2018 0:00:00,00000000708250,0,1,0,26
31Mar2018 0:00:00,00000000708296,0,0,0,0
28Feb2018 0:00:00,00000000708361,1,1,44,35
31May2018 0:00:00,00000000708503,0,1,0,31
30Nov2017 0:00:00,00000000708529,0,0,0,0
31Oct2018 0:00:00,00000000708543,0,0,0,0
31Jan2018 0:00:00,00000000708579,1,0,55,0
30Sep2018 0:00:00,00000000708712,0,0,0,0
31Mar2018 0:00:00,00000000708738,1,0,34,0
31Oct2018 0:00:00,00000000708780,0,0,0,0
31Oct2017 0:00:00,00000000708847,1,0,4,0
31Jul2018 0:00:00,00000000708855,0,1,0,29
30Jun2018 0:00:00,00000000708859,0,1,0,15
31Mar2018 0:00:00,00000000708906,1,0,18,0
31Oct2017 0:00:00,00000000708928,0,0,0,0
31Jan2018 0:00:00,00000000709112,1,0,55,0
30Nov2017 0:00:00,00000000709128,0,0,0,0
28Feb2018 0:00:00,00000000709132,1,1,32,6
31Aug2018 0:00:00,00000000709158,0,0,0,0
31Aug2018 0:00:00,00000000709198,1,0,24,0
28Feb2018 0:00:00,00000000709660,0,1,0,45
31Jul2018 0:00:00,00000000709700,1,0,6,0
30Sep2018 0:00:00,00000000709753,1,1,20,22
31May2018 0:00:00,00000000709785,0,0,0,0
31Oct2017 0:00:00,00000000709833,0,0,0,0
31Aug2018 0:00:00,00000000709834,0,0,0,0
30Apr2018 0:00:00,00000000710016,0,0,0,0
30Sep2018 0:00:00,00000000710025,0,0,0,0
31Jan2018 0:00:00,00000000710036,1,0,19,0
30Sep2018 0:00:00,00000000710050,0,0,0,0
31Jan2018 0:00:00,00000000710105,0,0,0,0
30Nov2017 0:00:00,00000000710155,0,0,0,0
28Feb2018 0:00:00,00000000710157,1,1,4,7
28Feb2018 0:00:00,00000000710158,0,0,0,0
31Aug2018 0:00:00,00000000710343,0,0,0,0
30Apr2018 0:00:00,00000000710359,0,1,0,10
31Dec2017 0:00:00,00000000710372,0,1,0,45
30Jun2018 0:00:00,00000000710379,0,0,0,0
31May2018 0:00:00,00000000710547,0,0,0,0
31Mar2018 0:00:00,00000000710615,1,1,8,23
28Feb2018 0:00:00,00000000710669,0,1,0,44
31Mar2018 0:00:00,00000000710680,1,0,42,0
30Sep2018 0:00:00,00000000710699,0,0,0,0
31Oct2017 0:00:00,00000000710764,0,1,0,10
31Oct2017 0:00:00,00000000710791,0,1,0,23
30Sep2018 0:00:00,00000000710793,0,0,0,0
31Jan2018 0:00:00,00000000710827,1,1,45,45
31Oct2017 0:00:00,00000000710861,0,0,0,0
31Dec2017 0:00:00,00000000710888,0,1,0,3
30Jun2018 0:00:00,00000000710915,0,1,0,23
31Oct2017 0:00:00,00000000710919,1,1,10,43
31Dec2017 0:00:00,00000000710932,1,1,4,31
30Nov2017 0:00:00,00000000710933,1,1,4,5
31Aug2018 0:00:00,00000000710955,0,0,0,0
31Dec2017 0:00:00,00000000710957,1,0,37,0
30Jun2018 0:00:00,00000000710969,0,1,0,21
31Jan2018 0:00:00,00000000710972,1,1,11,24
30Jun2018 0:00:00,00000000711026,1,1,51,18
30Sep2018 0:00:00,00000000711029,0,0,0,0
31Jul2018 0:00:00,00000000711098,0,0,0,0
30Jun2018 0:00:00,00000000711102,0,0,0,0
31Oct2017 0:00:00,00000000711194,0,1,0,41
31May2018 0:00:00,00000000711203,1,0,11,0
28Feb2018 0:00:00,00000000711299,0,0,0,0
28Feb2018 0:00:00,00000000711323,0,0,0,0
31Mar2018 0:00:00,00000000711324,0,0,0,0
30Sep2018 0:00:00,00000000711502,0,1,0,45
30Sep2018 0:00:00,00000000711507,0,0,0,0
31Oct2017 0:00:00,00000000711515,1,1,25,45
31Jul2018 0:00:00,00000000711541,0,1,0,45
31Oct2017 0:00:00,00000000711546,0,1,0,3
31Aug2018 0:00:00,00000000711582,1,0,27,0
31Aug2018 0:00:00,00000000711636,0,0,0,0
30Jun2018 0:00:00,00000000711749,0,1,0,11
31Oct2018 0:00:00,00000000711926,0,0,0,0
30Jun2018 0:00:00,00000000712082,0,1,0,41
31Mar2018 0:00:00,00000000712173,0,0,0,0
28Feb2018 0:00:00,00000000712183,1,1,4,13
31Oct2018 0:00:00,00000000712272,1,0,33,0
30Apr2018 0:00:00,00000000712348,0,0,0,0
31Dec2017 0:00:00,00000000712359,1,0,22,0
31Oct2017 0:00:00,00000000712374,0,0,0,0
31Aug2018 0:00:00,00000000712424,1,1,43,45
31Oct2017 0:00:00,00000000712438,1,0,37,0
31Oct2017 0:00:00,00000000712443,1,0,29,0
31Jul2018 0:00:00,00000000712529,0,1,0,3
31Oct2018 0:00:00,00000000712560,1,0,26,0
31Jul2018 0:00:00,00000000712624,0,0,0,0
31Jan2018 0:00:00,00000000712692,0,1,0,39
30Sep2018 0:00:00,00000000712732,0,0,0,0
31Oct2018 0:00:00,00000000712754,0,0,0,0
30Sep2018 0:00:00,00000000712869,0,0,0,0
31Dec2017 0:00:00,00000000712927,0,0,0,0
31Jan2018 0:00:00,00000000712930,1,0,17,0
31May2018 0:00:00,00000000713025,0,1,0,28
31Aug2018 0:00:00,00000000713028,0,0,0,0
31Oct2017 0:00:00,00000000713043,0,0,0,0
30Apr2018 0:00:00,00000000713052,0,0,0,0
30Sep2018 0:00:00,00000000713128,0,0,0,0
30Sep2018 0:00:00,00000000713290,0,0,0,0
31May2018 0:00:00,00000000713349,1,1,24,45
31Dec2017 0:00:00,00000000713350,0,0,0,0
30Nov2017 0:00:00,00000000713413,0,1,0,45
31Jul2018 0:00:00,00000000713464,1,1,4,45
28Feb2018 0:00:00,00000000713473,1,1,47,45
31Oct2018 0:00:00,00000000713561,0,0,0,0
28Feb2018 0:00:00,00000000713571,1,0,25,0
28Feb2018 0:00:00,00000000713668,0,0,0,0
31Mar2018 0:00:00,00000000713670,0,1,0,24
31Aug2018 0:00:00,00000000713741,1,0,6,0
31Oct2018 0:00:00,00000000713849,1,1,23,37
31Mar2018 0:00:00,00000000713883,0,0,0,0
30Apr2018 0:00:00,00000000714041,0,0,0,0
28Feb2018 0:00:00,00000000714066,0,0,0,0
31Aug2018 0:00:00,00000000714146,0,1,0,3
31Oct2017 0:00:00,00000000714174,0,0,0,0
31Mar2018 0:00:00,00000000714189,1,0,55,0
31Oct2017 0:00:00,00000000714198,0,0,0,0
31Mar2018 0:00:00,00000000714315,0,0,0,0
31Aug2018 0:00:00,00000000714407,0,0,0,0
31Jan2018 0:00:00,00000000714428,0,0,0,0
31Oct2018 0:00:00,00000000714433,0,0,0,0
30Jun2018 0:00:00,00000000714588,0,0,0,0
31Dec2017 0:00:00,00000000714589,0,1,0,35
31Jul2018 0:00:00,00000000714642,0,0,0,0
30Jun2018 0:00:00,00000000714643,1,0,21,0
31Oct2018 0:00:00,00000000714672,0,1,0,45
31Aug2018 0:00:00,00000000714790,0,0,0,0
30Sep2018 0:00:00,00000000714796,1,0,55,0
28Feb2018 0:00:00,00000000714992,0,0,0,0
30Nov2017 0:00:00,00000000715045,1,1,4,21
31Jul2018 0:00:00,00000000715071,1,0,38,0
31Jan2018 0:00:00,00000000715132,0,0,0,0
30Sep2018 0:00:00,00000000715182,0,0,0,0
31May2018 0:00:00,00000000715210,0,1,0,22
31Jul2018 0:00:00,00000000715422,1,1,48,44
31Jul2018 0:00:00,00000000715478,0,1,0,17
31Mar2018 0:00:00,00000000715572,1,1,19,17
30Nov2017 0:00:00,00000000715639,0,1,0,20
28Feb2018 0:00:00,00000000715652,0,1,0,31
30Jun2018 0:00:00,00000000715683,0,0,0,0
31Jan2018 0:00:00,00000000715777,0,0,0,0
31Oct2018 0:00:00,00000000715893,0,1,0,45
31May2018 0:00:00,00000000715938,0,1,0,14
30Nov2017 0:00:00,00000000715991,0,0,0,0
31Dec2017 0:00:00,00000000716000,1,0,48,0
31Jan2018 0:00:00,00000000716018,1,1,15,32
30Sep2018 0:00:00,00000000716201,0,0,0,0
31Mar2018 0:00:00,00000000716255,0,0,0,0
31Oct2017 0:00:00,00000000716269,1,0,33,0
30Apr2018 0:00:00,00000000716314,0,1,0,18
30Sep2018 0:00:00,00000000716328,0,0,0,0
31Aug2018 0:00:00,00000000716332,0,1,0,43
30Jun2018 0:00:00,00000000716359,1,0,26,0
31Aug2018 0:00:00,00000000716361,1,1,32,3
30Sep2018 0:00:00,00000000716539,1,0,40,0
31Oct2018 0:00:00,00000000716582,1,0,4,0
31Mar2018 0:00:00,00000000716802,1,1,19,23
30Jun2018 0:00:00,00000000716820,0,0,0,0
31May2018 0:00:00,00000000716825,0,1,0,23
31Oct2018 0:00:00,00000000716888,1,0,41,0
31May2018 0:00:00,00000000717052,1,0,4,0
31Aug2018 0:00:00,00000000717091,0,1,0,45
30Jun2018 0:00:00,00000000717252,0,0,0,0
31May2018 0:00:00,00000000717268,0,1,0,24
31Jan2018 0:00:00,00000000717397,1,0,12,0
31Oct2017 0:00:00,00000000717405,1,1,47,31
31Oct2018 0:00:00,00000000717505,0,0,0,0
31Jul2018 0:00:00,00000000717513,1,0,29,0
30Apr2018 0:00:00,00000000717559,0,0,0,0
31Aug2018 0:00:00,00000000717639,0,0,0,0
31Oct2017 0:00:00,00000000717664,1,1,34,25
28Feb2018 0:00:00,00000000717672,0,0,0,0
31Mar2018 0:00:00,00000000717709,0,0,0,0
31Jul2018 0:00:00,00000000717721,0,0,0,0
31Oct2018 0:00:00,00000000717731,0,0,0,0
30Jun2018 0:00:00,00000000717912,0,0,0,0
31Jan2018 0:00:00,00000000717914,0,1,0,25
31Oct2017 0:00:00,00000000717965,1,1,32,12
31Dec2017 0:00:00,00000000717981,0,1,0,45
31Aug2018 0:00:00,00000000718032,0,1,0,40
31Oct2018 0:00:00,00000000718061,0,0,0,0
30Nov2017 0:00:00,00000000718092,0,0,0,0
31Mar2018 0:00:00,00000000718137,0,0,0,0
30Apr2018 0:00:00,00000000718189,0,0,0,0
30Sep2018 0:00:00,00000000718204,1,0,22,0
30Nov2017 0:00:00,00000000718405,0,0,0,0
30Jun2018 0:00:00,00000000718417,0,1,0,38
30Sep2018 0:00:00,00000000718496,0,0,0,0
31Aug2018 0:00:00,00000000718563,0,1,0,44
31Dec2017 0:00:00,00000000718564,0,0,0,0
31Dec2017 0:00:00,00000000718630,0,0,0,0
30Apr2018 0:00:00,00000000718651,1,0,4,0
30Nov2017 0:00:00,00000000718655,0,0,0,0
30Jun2018 0:00:00,00000000718702,0,0,0,0
28Feb2018 0:00:00,00000000718715,0,1,0,39
31May2018 0:00:00,00000000718831,0,0,0,0
31Aug2018 0:00:00,00000000718979,0,0,0,0
31Oct2017 0:00:00,00000000719007,1,0,33,0
31Dec2017 0:00:00,00000000719052,1,0,7,0
31Jan2018 0:00:00,00000000719103,0,1,0,20
30Apr2018 0:00:00,00000000719135,0,0,0,0
30Nov2017 0:00:00,00000000719265,0,1,0,45
31May2018 0:00:00,00000000719278,0,0,0,0
30Sep2018 0:00:00,00000000719314,0,1,0,18
30Nov2017 0:00:00,00000000719321,0,0,0,0
31Aug2018 0:00:00,00000000719354,1,0,17,0
31Oct2017 0:00:00,00000000719459,1,0,48,0
31Aug2018 0:00:00,00000000719475,0,0,0,0
30Sep2018 0:00:00,00000000719506,0,0,0,0
31Jul2018 0:00:00,00000000719562,0,0,0,0
30Nov2017 0:00:00,00000000719572,1,0,32,0
31Dec2017 0:00:00,00000000719601,0,0,0,0
30Sep2018 0:00:00,00000000719630,0,0,0,0
31Oct2018 0:00:00,00000000719634,0,0,0,0
30Sep2018 0:00:00,00000000719650,1,1,4,45
30Nov2017 0:00:00,00000000719677,0,0,0,0
30Apr2018 0:00:00,00000000719679,0,0,0,0
31Oct2017 0:00:00,00000000719771,0,0,0,0
31Oct2018 0:00:00,00000000719804,1,0,38,0
31Aug2018 0:00:00,00000000719874,1,0,4,0
31Oct2018 0:00:00,00000000719920,0,0,0,0
