MOIS,CLIENT_ID,homme,courriel,Langue_Francais,naissance,logement,profession,nb_enfant,ville,education,age,revenu,revenu_foyer
30Nov2017 0:00:00,00000000726252,0,1,1,0,1,1,0,5,1,64,85000,145000
30Jun2018 0:00:00,00000000726280,0,0,0,0,0,5,0,5,1,27,64000,190000
31May2018 0:00:00,00000000726288,0,1,0,1,0,1,3,6,5,78,36000,36000
31May2018 0:00:00,00000000726309,0,0,0,0,0,5,0,1,1,44,52000,52000
31May2018 0:00:00,00000000726312,0,1,0,0,0,4,0,6,1,59,39000,190000
31Oct2018 0:00:00,00000000726341,1,0,0,0,0,5,0,5,4,56,61000,78000
31Jul2018 0:00:00,00000000726347,1,0,1,1,0,4,2,6,1,20,87000,87000
30Jun2018 0:00:00,00000000726359,1,1,1,1,1,3,2,5,1,25,10000,38000
31Jul2018 0:00:00,00000000726457,0,1,1,1,0,2,1,5,5,47,67000,229000
31Mar2018 0:00:00,00000000726466,1,1,1,1,0,6,1,2,2,29,78000,78000
31Oct2017 0:00:00,00000000726516,1,1,1,0,0,4,4,4,1,51,103000,103000
31Dec2017 0:00:00,00000000726547,1,1,1,0,0,4,0,6,2,65,60000,274000
31Dec2017 0:00:00,00000000726581,1,1,1,0,0,1,0,2,4,51,65000,65000
31Aug2018 0:00:00,00000000726673,0,1,1,0,0,1,0,5,2,34,70000,193000
28Feb2018 0:00:00,00000000726752,0,1,0,1,1,3,5,3,1,72,23000,113000
31Jan2018 0:00:00,00000000726772,0,1,1,0,1,5,2,6,1,64,61000,131000
31Oct2018 0:00:00,00000000726813,1,1,0,0,1,5,0,6,1,20,69000,95000
31Oct2017 0:00:00,00000000727008,1,1,0,0,0,1,0,5,5,72,85000,101000
31Mar2018 0:00:00,00000000727084,1,1,0,0,1,3,0,1,1,80,59000,178000
31Mar2018 0:00:00,00000000727087,0,1,1,1,1,1,2,5,4,63,58000,123000
31Aug2018 0:00:00,00000000727132,1,1,1,0,0,1,0,3,1,64,37000,117000
31Aug2018 0:00:00,00000000727201,1,1,1,0,1,1,0,2,5,32,68000,259000
31Oct2017 0:00:00,00000000727259,0,1,0,0,0,4,0,6,1,70,86000,86000
30Apr2018 0:00:00,00000000727265,0,0,1,0,0,1,0,5,3,78,44000,251000
31Aug2018 0:00:00,00000000727287,1,1,1,0,0,6,0,6,1,47,65000,163000
31Oct2018 0:00:00,00000000727389,1,1,0,1,0,2,1,3,4,47,76000,212000
30Jun2018 0:00:00,00000000727436,1,1,0,0,1,4,0,4,1,52,54000,54000
31Aug2018 0:00:00,00000000727448,1,1,1,0,0,5,0,4,3,38,55000,201000
31May2018 0:00:00,00000000727480,0,1,1,0,0,4,0,3,2,37,76000,123000
31Oct2018 0:00:00,00000000727541,1,1,1,0,0,5,5,4,3,34,55000,55000
31Dec2017 0:00:00,00000000727603,0,1,1,0,0,3,2,4,2,70,83000,83000
28Feb2018 0:00:00,00000000727604,1,1,1,0,1,2,0,2,1,59,61000,83000
31Jan2018 0:00:00,00000000727650,1,1,0,0,0,6,0,6,1,87,77000,115000
31Dec2017 0:00:00,00000000727751,1,1,1,1,0,3,4,3,1,62,51000,51000
31Dec2017 0:00:00,00000000727825,0,1,1,0,0,1,0,5,1,63,67000,148000
31Aug2018 0:00:00,00000000727826,1,1,0,0,1,3,0,6,2,60,84000,226000
30Sep2018 0:00:00,00000000727951,1,0,1,0,1,2,2,4,5,51,38000,38000
28Feb2018 0:00:00,00000000728010,0,1,1,0,0,5,2,4,1,45,52000,129000
31Oct2018 0:00:00,00000000728038,0,1,0,0,0,2,0,3,3,58,62000,119000
30Nov2017 0:00:00,00000000728075,1,1,0,1,0,2,3,1,1,69,62000,62000
31Oct2017 0:00:00,00000000728100,1,0,0,1,1,3,1,3,4,30,60000,60000
31Oct2017 0:00:00,00000000728166,1,1,0,1,0,2,1,3,3,25,34000,38000
30Nov2017 0:00:00,00000000728179,1,1,1,0,0,3,0,3,5,48,47000,185000
30Nov2017 0:00:00,00000000728219,1,1,1,0,0,2,0,5,1,50,88000,88000
31Oct2018 0:00:00,00000000728239,1,1,1,0,0,3,0,3,2,25,78000,86000
31Dec2017 0:00:00,00000000728260,1,1,1,0,0,3,0,4,1,59,80000,80000
28Feb2018 0:00:00,00000000728269,0,0,1,1,0,3,1,5,1,27,47000,196000
30Nov2017 0:00:00,00000000728306,0,0,1,0,0,3,0,1,1,44,66000,180000
31Dec2017 0:00:00,00000000728308,0,1,1,1,1,6,2,1,3,57,39000,105000
31Oct2017 0:00:00,00000000728314,1,0,1,0,1,1,0,6,5,52,47000,47000
31Jan2018 0:00:00,00000000728324,0,1,1,0,1,1,0,1,3,44,68000,103000
30Nov2017 0:00:00,00000000728393,0,1,0,0,0,3,0,6,1,49,106000,106000
28Feb2018 0:00:00,00000000728397,1,1,1,0,1,4,0,3,5,48,71000,262000
28Feb2018 0:00:00,00000000728401,1,1,1,0,0,6,5,1,3,45,103000,103000
31Jul2018 0:00:00,00000000728445,0,1,1,0,0,5,3,6,5,59,89000,193000
31May2018 0:00:00,00000000728462,1,0,0,0,1,1,0,2,3,46,22000,22000
31Mar2018 0:00:00,00000000728493,0,1,0,0,1,3,0,5,1,62,54000,99000
31Dec2017 0:00:00,00000000728516,1,1,1,0,1,2,0,6,4,23,32000,77000
31Aug2018 0:00:00,00000000728557,0,1,1,1,0,2,2,6,1,48,70000,178000
30Jun2018 0:00:00,00000000728602,1,1,0,0,0,2,0,1,1,23,71000,96000
30Sep2018 0:00:00,00000000728611,1,1,0,0,0,4,0,6,1,28,91000,224000
30Apr2018 0:00:00,00000000728624,0,1,0,0,0,2,0,2,1,41,53000,54000
30Sep2018 0:00:00,00000000728653,1,1,0,1,0,2,4,5,1,59,84000,179000
30Nov2017 0:00:00,00000000728675,1,1,0,0,1,3,0,2,5,30,94000,118000
30Nov2017 0:00:00,00000000728678,0,1,0,0,1,1,0,3,4,31,39000,146000
31Jul2018 0:00:00,00000000728783,1,1,1,0,0,2,0,3,4,71,17000,186000
31Jan2018 0:00:00,00000000728784,1,1,0,0,0,2,0,5,1,42,45000,71000
30Apr2018 0:00:00,00000000728788,0,1,0,0,0,1,0,4,5,29,95000,95000
31Mar2018 0:00:00,00000000728868,0,1,0,1,0,2,1,6,1,52,47000,47000
31Oct2018 0:00:00,00000000728869,0,1,1,1,0,6,1,5,1,60,64000,140000
30Nov2017 0:00:00,00000000729045,1,1,0,1,1,3,1,1,5,43,35000,62000
31Jan2018 0:00:00,00000000729069,0,1,1,1,0,4,5,6,3,53,37000,37000
28Feb2018 0:00:00,00000000729103,1,1,1,1,0,5,1,1,3,28,71000,148000
31Oct2017 0:00:00,00000000729127,1,1,0,0,1,2,0,5,1,999,119000,119000
31Mar2018 0:00:00,00000000729174,0,1,1,0,0,1,0,6,3,30,35000,89000
31May2018 0:00:00,00000000729200,1,1,0,0,0,3,0,3,3,73,31000,99000
28Feb2018 0:00:00,00000000729206,1,0,1,0,0,1,0,3,3,30,23000,310000
30Sep2018 0:00:00,00000000729365,0,1,1,0,0,1,2,2,3,56,61000,231000
30Nov2017 0:00:00,00000000729369,0,1,0,0,0,2,0,3,1,50,59000,196000
31Jul2018 0:00:00,00000000729375,0,1,1,0,0,1,0,3,2,26,62000,62000
31Aug2018 0:00:00,00000000729395,1,1,1,1,1,2,2,6,4,20,78000,78000
30Sep2018 0:00:00,00000000729425,1,0,0,0,0,2,0,1,1,58,31000,31000
31Oct2018 0:00:00,00000000729428,1,1,0,0,1,1,0,6,5,71,81000,81000
31Jul2018 0:00:00,00000000729450,0,0,1,0,0,3,0,2,2,57,75000,75000
31Dec2017 0:00:00,00000000729463,0,1,0,0,1,3,0,5,1,24,30000,196000
31Mar2018 0:00:00,00000000729504,0,0,0,0,0,2,0,4,4,25,57000,102000
30Nov2017 0:00:00,00000000729529,1,0,1,0,1,5,0,6,4,65,83000,83000
31Aug2018 0:00:00,00000000729645,1,1,0,0,0,2,3,6,3,42,81000,195000
30Nov2017 0:00:00,00000000729652,1,0,1,0,1,2,0,6,1,43,106000,186000
31Oct2017 0:00:00,00000000729962,1,1,1,0,0,1,0,1,4,36,30000,54000
28Feb2018 0:00:00,00000000729968,0,1,0,1,0,2,6,6,5,36,37000,138000
31Mar2018 0:00:00,00000000729969,0,1,1,0,0,2,0,3,2,64,60000,241000
31Aug2018 0:00:00,00000000730004,0,0,1,0,0,6,3,1,1,67,60000,143000
30Sep2018 0:00:00,00000000730135,0,1,0,0,0,6,5,6,5,58,40000,226000
31Jul2018 0:00:00,00000000730240,1,1,1,1,0,1,5,6,5,67,54000,286000
31Oct2017 0:00:00,00000000730248,1,1,1,0,0,6,0,3,3,53,79000,152000
31Jan2018 0:00:00,00000000730303,0,0,0,0,0,5,0,5,1,56,80000,80000
31Mar2018 0:00:00,00000000730316,1,0,1,0,0,1,0,6,1,72,35000,113000
30Nov2017 0:00:00,00000000730387,1,1,0,0,1,1,0,4,1,27,23000,141000
31Aug2018 0:00:00,00000000730393,0,0,0,0,0,1,3,5,1,48,51000,77000
30Sep2018 0:00:00,00000000730439,0,1,1,0,1,1,0,6,4,58,84000,165000
31May2018 0:00:00,00000000730465,1,1,0,1,0,3,1,5,5,999,71000,209000
31Oct2018 0:00:00,00000000730546,0,1,1,0,1,1,0,6,2,69,46000,67000
30Nov2017 0:00:00,00000000730569,0,1,0,1,1,4,1,3,3,75,62000,171000
31Oct2017 0:00:00,00000000730586,1,1,0,1,0,6,1,1,4,51,70000,158000
31Dec2017 0:00:00,00000000730613,1,1,1,1,0,2,1,6,1,36,44000,98000
30Nov2017 0:00:00,00000000730806,1,1,1,0,1,2,0,4,1,56,39000,107000
28Feb2018 0:00:00,00000000730825,1,0,0,1,0,2,3,1,1,44,28000,238000
30Sep2018 0:00:00,00000000730859,0,1,0,0,1,5,0,1,4,36,35000,35000
30Apr2018 0:00:00,00000000730973,0,1,0,0,0,2,2,4,1,22,94000,195000
31May2018 0:00:00,00000000731026,1,1,0,0,0,2,0,3,5,55,76000,77000
31Aug2018 0:00:00,00000000731079,1,1,1,0,1,3,0,5,1,41,58000,177000
30Apr2018 0:00:00,00000000731116,0,1,1,1,1,3,1,1,5,39,44000,207000
31May2018 0:00:00,00000000731137,1,0,1,0,0,2,0,3,1,65,51000,266000
30Sep2018 0:00:00,00000000731162,1,1,0,0,0,1,0,6,4,75,49000,241000
30Nov2017 0:00:00,00000000731205,0,1,1,0,0,2,0,1,2,38,61000,61000
31May2018 0:00:00,00000000731213,1,1,0,1,0,1,1,4,1,69,59000,59000
31Mar2018 0:00:00,00000000731222,0,0,1,0,1,3,0,5,5,24,70000,77000
30Apr2018 0:00:00,00000000731294,0,1,0,0,0,3,0,6,3,69,74000,154000
31Jan2018 0:00:00,00000000731307,0,1,1,0,1,2,0,2,5,43,48000,78000
30Jun2018 0:00:00,00000000731348,0,1,1,0,1,2,0,6,1,52,36000,36000
31Oct2017 0:00:00,00000000731397,1,1,1,0,0,3,1,4,1,54,91000,224000
31Mar2018 0:00:00,00000000731428,1,1,1,0,0,2,0,5,4,35,23000,243000
31Aug2018 0:00:00,00000000731452,1,1,1,0,1,4,0,6,1,23,76000,155000
30Sep2018 0:00:00,00000000731461,1,1,1,1,0,1,1,3,4,87,67000,67000
31Jul2018 0:00:00,00000000731567,1,1,0,0,0,6,3,6,5,33,10000,121000
31Oct2018 0:00:00,00000000731665,0,1,0,0,0,1,0,5,5,87,66000,104000
31May2018 0:00:00,00000000731697,0,1,1,1,1,6,2,1,1,37,82000,94000
31Oct2018 0:00:00,00000000731783,0,1,1,0,1,5,0,5,1,49,67000,361000
30Apr2018 0:00:00,00000000731830,0,1,1,0,0,2,2,5,5,48,51000,253000
30Apr2018 0:00:00,00000000731844,0,1,0,0,0,2,0,6,5,35,60000,138000
31Mar2018 0:00:00,00000000731848,0,1,1,0,0,2,2,2,4,37,54000,54000
31Jul2018 0:00:00,00000000731858,1,1,1,0,0,3,0,6,1,30,47000,72000
30Jun2018 0:00:00,00000000731957,0,1,1,0,1,6,0,2,1,70,71000,232000
30Apr2018 0:00:00,00000000731967,1,1,0,0,0,1,0,5,4,49,39000,103000
30Apr2018 0:00:00,00000000732004,0,1,0,0,1,3,0,3,1,63,43000,247000
30Sep2018 0:00:00,00000000732018,1,1,1,0,0,6,0,6,1,67,45000,110000
31Jan2018 0:00:00,00000000732029,1,1,0,0,0,2,0,6,5,39,31000,46000
31Aug2018 0:00:00,00000000732064,1,1,1,0,0,3,1,1,1,52,46000,206000
30Sep2018 0:00:00,00000000732077,1,1,1,0,1,1,0,1,4,49,37000,191000
31Dec2017 0:00:00,00000000732152,0,1,1,0,0,2,0,2,4,58,43000,77000
31Aug2018 0:00:00,00000000732167,0,1,0,0,0,1,0,4,4,28,57000,57000
30Jun2018 0:00:00,00000000732330,0,1,0,0,0,6,0,1,2,62,38000,38000
30Apr2018 0:00:00,00000000732352,0,1,1,1,0,6,1,5,1,59,49000,210000
31Dec2017 0:00:00,00000000732374,0,1,1,0,1,1,1,5,2,33,56000,141000
31May2018 0:00:00,00000000732387,1,1,0,0,1,5,0,3,2,26,81000,81000
28Feb2018 0:00:00,00000000732421,1,1,1,0,1,3,0,3,4,68,99000,189000
31Mar2018 0:00:00,00000000732497,1,1,0,1,0,3,1,1,1,70,31000,87000
31Dec2017 0:00:00,00000000732511,0,1,0,0,0,2,0,3,3,30,42000,208000
31Jul2018 0:00:00,00000000732553,0,0,1,0,1,4,2,2,1,77,56000,134000
31Jan2018 0:00:00,00000000732577,1,1,1,1,0,2,3,1,1,58,52000,160000
31Jan2018 0:00:00,00000000732595,1,1,1,0,0,4,0,3,1,59,37000,94000
31Mar2018 0:00:00,00000000732631,1,1,1,0,0,5,0,6,1,42,54000,57000
31Oct2017 0:00:00,00000000732635,0,1,1,0,0,2,0,6,2,45,102000,102000
30Jun2018 0:00:00,00000000732697,1,1,1,1,0,2,3,4,3,70,70000,104000
31May2018 0:00:00,00000000732754,0,1,1,0,0,5,0,6,1,49,99000,172000
31Oct2017 0:00:00,00000000732795,1,0,0,0,0,1,0,4,5,60,70000,207000
28Feb2018 0:00:00,00000000732836,1,1,0,0,0,1,2,5,1,61,84000,250000
31Oct2018 0:00:00,00000000732842,0,1,1,0,1,2,0,6,4,84,48000,48000
31Oct2017 0:00:00,00000000732862,1,1,1,0,1,1,2,2,2,32,97000,97000
31Oct2017 0:00:00,00000000732915,1,0,0,1,1,3,1,6,2,77,97000,103000
30Apr2018 0:00:00,00000000732981,1,0,0,1,0,2,3,6,5,34,35000,158000
30Jun2018 0:00:00,00000000733005,1,1,0,0,1,2,0,5,1,66,67000,195000
28Feb2018 0:00:00,00000000733032,0,1,0,0,0,3,4,1,4,74,55000,238000
30Apr2018 0:00:00,00000000733059,0,1,0,0,1,2,0,5,2,31,43000,187000
31Oct2017 0:00:00,00000000733090,0,0,0,1,0,2,3,3,5,48,49000,78000
31Oct2018 0:00:00,00000000733137,1,1,0,0,0,2,4,5,3,61,106000,106000
30Jun2018 0:00:00,00000000733140,1,1,1,0,0,6,2,3,1,40,66000,75000
30Sep2018 0:00:00,00000000733167,1,1,0,0,1,3,0,4,1,65,45000,168000
31Aug2018 0:00:00,00000000733174,1,1,0,0,1,2,0,4,5,68,47000,145000
31Jan2018 0:00:00,00000000733192,1,1,0,0,0,3,0,3,3,48,67000,67000
31Oct2018 0:00:00,00000000733201,0,1,1,0,0,5,0,5,1,79,34000,161000
31Dec2017 0:00:00,00000000733231,0,1,0,0,0,6,0,5,5,37,60000,60000
30Nov2017 0:00:00,00000000733338,0,0,1,0,0,2,0,6,3,27,41000,64000
30Jun2018 0:00:00,00000000733466,1,1,0,0,0,2,0,2,4,45,75000,203000
28Feb2018 0:00:00,00000000733481,1,1,0,1,0,2,3,4,1,50,49000,182000
30Sep2018 0:00:00,00000000733513,0,1,1,0,1,1,0,4,1,45,75000,179000
31Mar2018 0:00:00,00000000733536,1,1,1,0,1,6,5,3,1,74,94000,98000
30Apr2018 0:00:00,00000000733546,0,1,1,0,0,2,0,5,4,70,58000,58000
31Dec2017 0:00:00,00000000733605,1,0,0,0,0,1,0,5,2,45,26000,85000
28Feb2018 0:00:00,00000000733613,0,1,1,1,0,5,2,5,4,27,71000,161000
30Sep2018 0:00:00,00000000733665,1,1,0,0,0,6,3,4,3,37,69000,116000
31Jan2018 0:00:00,00000000733669,1,1,1,0,1,2,2,2,1,79,17000,17000
31Oct2018 0:00:00,00000000733706,1,1,0,0,1,2,0,6,1,49,66000,66000
31Oct2017 0:00:00,00000000733715,0,1,1,1,1,2,4,6,1,32,70000,144000
31May2018 0:00:00,00000000733724,0,1,1,1,0,5,3,5,1,51,44000,124000
31Dec2017 0:00:00,00000000733785,0,1,1,0,0,4,0,2,3,66,61000,109000
31Dec2017 0:00:00,00000000733810,1,1,0,0,0,3,0,5,2,48,59000,127000
30Apr2018 0:00:00,00000000733830,0,1,0,0,1,4,0,1,1,76,29000,137000
31Jul2018 0:00:00,00000000733929,1,1,0,0,1,6,0,6,4,69,38000,174000
30Jun2018 0:00:00,00000000734071,1,1,1,0,0,3,2,5,1,71,43000,109000
28Feb2018 0:00:00,00000000734094,1,0,0,1,1,2,1,6,2,71,68000,68000
31Oct2017 0:00:00,00000000734123,0,0,1,1,0,3,6,5,5,48,50000,58000
31Jul2018 0:00:00,00000000734152,0,1,1,0,0,5,0,6,3,37,70000,70000
31Mar2018 0:00:00,00000000734191,1,0,0,0,1,3,0,1,4,74,42000,42000
31Mar2018 0:00:00,00000000734244,0,1,0,0,0,2,0,3,3,29,34000,43000
31May2018 0:00:00,00000000734447,0,1,0,1,1,2,2,1,5,50,33000,233000
30Nov2017 0:00:00,00000000734461,1,1,1,1,0,2,2,4,1,48,77000,77000
31Jul2018 0:00:00,00000000734466,1,1,0,0,0,2,1,5,1,999,62000,253000
31Dec2017 0:00:00,00000000734521,1,1,0,0,1,2,0,4,1,40,26000,192000
31Dec2017 0:00:00,00000000734538,0,1,1,1,0,2,4,6,4,61,52000,115000
31Dec2017 0:00:00,00000000734572,0,0,1,0,0,2,2,6,1,38,102000,141000
31May2018 0:00:00,00000000734585,0,1,0,0,1,2,2,6,4,88,61000,178000
30Nov2017 0:00:00,00000000734647,1,0,1,0,0,3,2,6,1,52,17000,215000
31Dec2017 0:00:00,00000000734654,1,0,1,0,1,2,0,5,1,999,84000,114000
31Oct2017 0:00:00,00000000734763,1,1,0,0,0,1,0,3,2,58,43000,115000
31Oct2018 0:00:00,00000000734804,0,1,1,0,1,2,0,5,4,77,73000,139000
28Feb2018 0:00:00,00000000734841,1,1,1,1,0,2,3,2,1,65,44000,140000
31May2018 0:00:00,00000000734860,1,1,1,0,0,1,0,2,3,39,55000,90000
31Aug2018 0:00:00,00000000734869,1,1,1,0,0,3,0,4,1,33,47000,196000
31Oct2017 0:00:00,00000000734906,0,0,0,0,1,6,2,5,4,69,71000,211000
30Apr2018 0:00:00,00000000734922,0,1,0,1,0,3,3,5,2,34,83000,136000
30Sep2018 0:00:00,00000000734945,1,1,1,0,0,2,0,6,1,30,40000,206000
31Aug2018 0:00:00,00000000735026,1,0,0,1,1,2,1,5,1,59,43000,43000
31Jan2018 0:00:00,00000000735041,0,1,1,0,0,2,0,6,1,48,39000,138000
30Sep2018 0:00:00,00000000735084,1,1,1,1,0,5,2,2,2,58,37000,60000
31Jul2018 0:00:00,00000000735101,0,0,1,0,0,5,0,6,2,29,73000,73000
31Aug2018 0:00:00,00000000735203,1,0,1,1,0,2,4,2,3,30,33000,102000
30Apr2018 0:00:00,00000000735230,1,1,1,0,0,4,0,3,4,27,35000,103000
30Jun2018 0:00:00,00000000735255,1,1,1,0,1,1,0,6,5,64,104000,173000
28Feb2018 0:00:00,00000000735376,1,1,1,0,0,1,5,6,2,77,44000,148000
31Oct2018 0:00:00,00000000735419,0,1,1,0,1,5,5,5,4,63,56000,127000
31Aug2018 0:00:00,00000000735509,1,1,1,0,0,4,0,6,2,46,83000,116000
28Feb2018 0:00:00,00000000735527,1,1,0,0,0,1,0,6,2,71,111000,220000
31Mar2018 0:00:00,00000000735536,0,1,0,0,0,3,2,4,4,61,60000,277000
31Aug2018 0:00:00,00000000735567,1,1,1,1,0,1,2,4,2,43,59000,307000
30Nov2017 0:00:00,00000000735612,1,1,0,1,0,2,1,4,3,87,36000,167000
28Feb2018 0:00:00,00000000735697,0,1,1,1,0,5,1,6,3,60,75000,166000
31Dec2017 0:00:00,00000000735713,1,0,1,0,0,4,0,1,4,70,56000,116000
31Jan2018 0:00:00,00000000735754,1,1,1,0,0,2,0,1,3,45,92000,114000
30Sep2018 0:00:00,00000000735757,1,0,1,0,1,4,0,5,5,76,42000,158000
31Jul2018 0:00:00,00000000735826,1,1,1,0,0,1,4,5,4,75,33000,77000
31Aug2018 0:00:00,00000000735837,1,0,0,0,0,5,0,6,5,58,50000,50000
30Sep2018 0:00:00,00000000735866,0,1,0,0,1,2,0,5,5,24,106000,106000
31Oct2017 0:00:00,00000000735952,0,1,1,1,0,5,1,2,4,76,81000,259000
30Jun2018 0:00:00,00000000736002,0,1,1,1,1,1,3,1,3,86,82000,265000
31Jan2018 0:00:00,00000000736017,1,1,0,0,0,5,0,6,1,73,37000,240000
30Jun2018 0:00:00,00000000736019,0,1,0,1,0,4,3,6,1,64,72000,72000
28Feb2018 0:00:00,00000000736033,0,1,1,1,0,2,3,6,1,36,68000,88000
28Feb2018 0:00:00,00000000736091,1,1,0,0,0,2,4,2,4,67,49000,49000
31Jan2018 0:00:00,00000000736154,1,0,0,0,0,3,0,6,3,53,47000,50000
30Jun2018 0:00:00,00000000736163,1,1,1,0,0,2,5,5,1,74,60000,60000
31Aug2018 0:00:00,00000000736225,1,1,0,0,0,3,0,6,1,34,63000,235000
30Jun2018 0:00:00,00000000736255,0,1,1,0,0,2,0,6,4,56,71000,71000
31Oct2018 0:00:00,00000000736285,1,1,1,1,1,3,4,6,5,44,62000,62000
28Feb2018 0:00:00,00000000736321,1,1,1,0,1,2,0,6,4,73,99000,99000
31Jul2018 0:00:00,00000000736345,1,1,0,0,0,1,0,6,1,68,29000,73000
31Aug2018 0:00:00,00000000736378,0,1,1,0,0,2,3,6,3,59,82000,82000
30Sep2018 0:00:00,00000000736402,1,1,0,0,0,2,0,5,5,54,41000,339000
30Jun2018 0:00:00,00000000736414,0,0,1,0,0,1,0,4,4,54,48000,48000
31May2018 0:00:00,00000000736423,1,1,0,0,0,2,0,3,2,56,67000,212000
31Oct2018 0:00:00,00000000736434,1,1,1,0,0,2,0,6,2,54,68000,68000
31Oct2017 0:00:00,00000000736493,1,0,1,1,0,1,2,6,2,27,58000,115000
31Mar2018 0:00:00,00000000736513,0,1,0,0,0,2,0,5,3,46,68000,324000
31Dec2017 0:00:00,00000000736579,1,1,1,1,1,2,2,6,3,43,53000,99000
31Dec2017 0:00:00,00000000736636,1,1,0,1,0,3,2,4,1,20,84000,164000
28Feb2018 0:00:00,00000000736676,0,0,0,0,0,1,5,4,1,51,27000,27000
31Dec2017 0:00:00,00000000736718,1,1,0,0,0,2,0,5,3,54,53000,53000
31Dec2017 0:00:00,00000000736724,0,1,0,0,1,3,1,5,2,47,63000,162000
30Nov2017 0:00:00,00000000736787,1,1,1,0,1,4,0,6,3,71,47000,84000
31Jul2018 0:00:00,00000000736832,1,0,0,0,0,2,0,6,5,29,115000,201000
31May2018 0:00:00,00000000736923,1,1,1,0,0,3,1,3,2,64,63000,294000
31May2018 0:00:00,00000000736976,0,0,0,1,0,1,4,1,4,40,38000,88000
30Jun2018 0:00:00,00000000737010,1,1,1,0,0,3,0,5,4,46,79000,225000
31Oct2017 0:00:00,00000000737054,1,1,0,0,0,5,0,3,1,30,36000,193000
31Jan2018 0:00:00,00000000737075,0,0,0,0,0,3,0,6,4,999,33000,167000
30Nov2017 0:00:00,00000000737079,1,1,0,1,0,2,2,3,5,28,84000,126000
31Jan2018 0:00:00,00000000737131,1,0,1,0,0,2,0,6,1,73,51000,142000
31Mar2018 0:00:00,00000000737222,1,1,1,1,0,2,1,6,1,70,68000,117000
30Jun2018 0:00:00,00000000737285,1,0,0,0,1,6,0,6,4,50,37000,126000
31Jul2018 0:00:00,00000000737319,0,0,0,1,1,2,2,6,1,33,83000,214000
31Dec2017 0:00:00,00000000737411,1,1,0,1,0,2,4,3,5,39,50000,50000
30Nov2017 0:00:00,00000000737460,0,1,0,0,0,2,0,6,4,61,44000,193000
31Aug2018 0:00:00,00000000737483,0,1,1,0,0,2,0,6,5,62,91000,91000
31Oct2018 0:00:00,00000000737551,0,1,1,0,0,2,0,6,2,68,10000,145000
31Jan2018 0:00:00,00000000737560,0,1,1,0,0,3,0,3,1,64,63000,63000
31May2018 0:00:00,00000000737928,0,0,0,0,0,6,0,4,1,67,76000,147000
31May2018 0:00:00,00000000737951,0,1,0,1,0,2,2,1,3,41,39000,157000
31Jan2018 0:00:00,00000000737974,0,0,0,0,0,1,0,6,1,49,49000,163000
31Mar2018 0:00:00,00000000737995,1,1,1,0,0,3,3,6,3,64,50000,60000
31Oct2017 0:00:00,00000000738012,0,0,0,1,0,2,2,5,5,22,45000,54000
30Sep2018 0:00:00,00000000738028,1,1,1,0,1,1,2,1,3,47,69000,134000
28Feb2018 0:00:00,00000000738043,1,0,0,0,0,6,0,5,1,39,59000,59000
30Apr2018 0:00:00,00000000738059,0,1,1,0,1,5,0,6,1,35,69000,302000
31Aug2018 0:00:00,00000000738134,1,1,1,1,0,6,2,6,5,29,69000,220000
30Jun2018 0:00:00,00000000738140,0,1,0,0,0,1,0,6,5,47,52000,86000
31May2018 0:00:00,00000000738218,0,0,0,0,1,2,2,1,5,59,51000,223000
28Feb2018 0:00:00,00000000738245,0,0,0,1,1,2,3,5,1,59,57000,140000
28Feb2018 0:00:00,00000000738352,1,1,0,0,0,3,0,2,2,69,84000,225000
30Nov2017 0:00:00,00000000738386,1,1,1,0,0,2,0,3,4,60,46000,113000
31Oct2017 0:00:00,00000000738392,1,1,1,0,0,1,0,6,4,20,61000,61000
31Oct2018 0:00:00,00000000738436,1,1,1,1,0,6,2,3,1,44,67000,67000
31Oct2018 0:00:00,00000000738480,1,1,1,0,0,5,0,1,1,25,58000,165000
31Oct2018 0:00:00,00000000738507,0,1,0,1,0,1,3,4,1,53,60000,244000
31Oct2017 0:00:00,00000000738553,1,1,0,0,0,1,0,1,1,74,57000,187000
31Oct2018 0:00:00,00000000738560,1,1,1,1,0,2,2,6,2,60,72000,138000
30Sep2018 0:00:00,00000000738607,0,0,1,0,1,2,0,5,5,71,47000,91000
30Apr2018 0:00:00,00000000738680,1,1,1,0,0,6,0,6,2,36,78000,106000
31Jan2018 0:00:00,00000000738737,0,1,1,0,0,5,0,3,1,28,44000,176000
30Sep2018 0:00:00,00000000738776,1,0,0,0,0,1,0,4,5,47,83000,282000
30Jun2018 0:00:00,00000000738788,0,1,1,0,0,3,2,1,1,43,63000,225000
30Nov2017 0:00:00,00000000739024,1,0,0,0,0,3,0,5,1,25,68000,200000
30Apr2018 0:00:00,00000000739064,1,1,1,0,1,6,3,3,4,75,54000,169000
31Mar2018 0:00:00,00000000739086,1,1,0,0,0,2,0,1,5,57,55000,55000
28Feb2018 0:00:00,00000000739113,1,1,1,0,0,2,0,3,5,21,51000,151000
30Jun2018 0:00:00,00000000739131,1,1,1,0,0,4,0,1,4,38,37000,81000
30Jun2018 0:00:00,00000000739205,0,1,1,0,0,1,2,6,2,27,43000,50000
31Jan2018 0:00:00,00000000739225,1,1,1,0,0,2,0,6,1,80,55000,211000
30Jun2018 0:00:00,00000000739259,1,0,1,0,0,2,0,6,2,44,57000,86000
31Oct2017 0:00:00,00000000739329,0,1,0,0,1,4,0,6,3,62,76000,76000
